file,text
/content/drive/MyDrive/tdp/dataset2/be_Jorge_4.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Jorge_5.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Jorge_6.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Leonnela_0.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Leonnela_1.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Leonnela_2.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Leonnela_3.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Leonnela_4.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Leonnela_5.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Leonnela_6.wav,be
/content/drive/MyDrive/tdp/dataset2/ce_Jorge_0.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jorge_1.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jorge_2.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jorge_3.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jorge_4.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jorge_5.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jorge_6.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Leonnela_0.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Leonnela_1.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Leonnela_2.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Leonnela_3.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Leonnela_4.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Leonnela_5.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Leonnela_6.wav,ce
/content/drive/MyDrive/tdp/dataset2/cerrar_Jorge_0.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jorge_1.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jorge_2.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jorge_3.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jorge_4.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jorge_5.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jorge_6.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Leonnela_0.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Leonnela_1.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Leonnela_2.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Leonnela_3.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Leonnela_4.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Leonnela_5.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Leonnela_6.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cinco_Jorge_0.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jorge_1.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jorge_2.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jorge_3.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jorge_4.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jorge_5.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jorge_6.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Leonnela_0.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Leonnela_1.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Leonnela_2.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Leonnela_3.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Leonnela_4.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Leonnela_5.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Leonnela_6.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cuatro_Jorge_0.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jorge_1.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jorge_2.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jorge_3.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jorge_4.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jorge_5.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jorge_6.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Leonnela_0.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Leonnela_1.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Leonnela_2.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Leonnela_3.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Leonnela_4.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Leonnela_5.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Leonnela_6.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/damas_Jorge_0.wav,damas
/content/drive/MyDrive/tdp/dataset2/damas_Jorge_1.wav,damas
/content/drive/MyDrive/tdp/dataset2/damas_Jorge_2.wav,damas
/content/drive/MyDrive/tdp/dataset2/damas_Jorge_3.wav,damas
/content/drive/MyDrive/tdp/dataset2/damas_Jorge_4.wav,damas
/content/drive/MyDrive/tdp/dataset2/damas_Jorge_5.wav,damas
/content/drive/MyDrive/tdp/dataset2/damas_Jorge_6.wav,damas
/content/drive/MyDrive/tdp/dataset2/damas_Leonnela_0.wav,damas
/content/drive/MyDrive/tdp/dataset2/damas_Leonnela_1.wav,damas
/content/drive/MyDrive/tdp/dataset2/damas_Leonnela_2.wav,damas
/content/drive/MyDrive/tdp/dataset2/damas_Leonnela_3.wav,damas
/content/drive/MyDrive/tdp/dataset2/damas_Leonnela_4.wav,damas
/content/drive/MyDrive/tdp/dataset2/damas_Leonnela_5.wav,damas
/content/drive/MyDrive/tdp/dataset2/damas_Leonnela_6.wav,damas
/content/drive/MyDrive/tdp/dataset2/dos_Jorge_0.wav,dos
/content/drive/MyDrive/tdp/dataset2/dos_Jorge_1.wav,dos
/content/drive/MyDrive/tdp/dataset2/dos_Jorge_2.wav,dos
/content/drive/MyDrive/tdp/dataset2/dos_Jorge_3.wav,dos
/content/drive/MyDrive/tdp/dataset2/dos_Jorge_4.wav,dos
/content/drive/MyDrive/tdp/dataset2/dos_Jorge_5.wav,dos
/content/drive/MyDrive/tdp/dataset2/dos_Jorge_6.wav,dos
/content/drive/MyDrive/tdp/dataset2/dos_Leonnela_0.wav,dos
/content/drive/MyDrive/tdp/dataset2/dos_Leonnela_1.wav,dos
/content/drive/MyDrive/tdp/dataset2/dos_Leonnela_2.wav,dos
/content/drive/MyDrive/tdp/dataset2/dos_Leonnela_3.wav,dos
/content/drive/MyDrive/tdp/dataset2/dos_Leonnela_4.wav,dos
/content/drive/MyDrive/tdp/dataset2/dos_Leonnela_5.wav,dos
/content/drive/MyDrive/tdp/dataset2/dos_Leonnela_6.wav,dos
/content/drive/MyDrive/tdp/dataset2/efe_Jorge_0.wav,efe
/content/drive/MyDrive/tdp/dataset2/efe_Jorge_1.wav,efe
/content/drive/MyDrive/tdp/dataset2/efe_Jorge_2.wav,efe
/content/drive/MyDrive/tdp/dataset2/efe_Jorge_3.wav,efe
/content/drive/MyDrive/tdp/dataset2/efe_Jorge_4.wav,efe
/content/drive/MyDrive/tdp/dataset2/efe_Jorge_5.wav,efe
/content/drive/MyDrive/tdp/dataset2/efe_Jorge_6.wav,efe
/content/drive/MyDrive/tdp/dataset2/efe_Leonnela_0.wav,efe
/content/drive/MyDrive/tdp/dataset2/efe_Leonnela_1.wav,efe
/content/drive/MyDrive/tdp/dataset2/efe_Leonnela_2.wav,efe
/content/drive/MyDrive/tdp/dataset2/efe_Leonnela_3.wav,efe
/content/drive/MyDrive/tdp/dataset2/efe_Leonnela_4.wav,efe
/content/drive/MyDrive/tdp/dataset2/efe_Leonnela_5.wav,efe
/content/drive/MyDrive/tdp/dataset2/efe_Leonnela_6.wav,efe
/content/drive/MyDrive/tdp/dataset2/ele_Jorge_0.wav,ele
/content/drive/MyDrive/tdp/dataset2/ele_Jorge_1.wav,ele
/content/drive/MyDrive/tdp/dataset2/ele_Jorge_2.wav,ele
/content/drive/MyDrive/tdp/dataset2/ele_Jorge_3.wav,ele
/content/drive/MyDrive/tdp/dataset2/ele_Jorge_4.wav,ele
/content/drive/MyDrive/tdp/dataset2/ele_Jorge_5.wav,ele
/content/drive/MyDrive/tdp/dataset2/ele_Jorge_6.wav,ele
/content/drive/MyDrive/tdp/dataset2/ele_Leonnela_0.wav,ele
/content/drive/MyDrive/tdp/dataset2/ele_Leonnela_1.wav,ele
/content/drive/MyDrive/tdp/dataset2/ele_Leonnela_2.wav,ele
/content/drive/MyDrive/tdp/dataset2/ele_Leonnela_3.wav,ele
/content/drive/MyDrive/tdp/dataset2/ele_Leonnela_4.wav,ele
/content/drive/MyDrive/tdp/dataset2/ele_Leonnela_5.wav,ele
/content/drive/MyDrive/tdp/dataset2/ele_Leonnela_6.wav,ele
/content/drive/MyDrive/tdp/dataset2/eme_Jorge_0.wav,eme
/content/drive/MyDrive/tdp/dataset2/eme_Jorge_1.wav,eme
/content/drive/MyDrive/tdp/dataset2/eme_Jorge_2.wav,eme
/content/drive/MyDrive/tdp/dataset2/eme_Jorge_3.wav,eme
/content/drive/MyDrive/tdp/dataset2/eme_Jorge_4.wav,eme
/content/drive/MyDrive/tdp/dataset2/eme_Jorge_5.wav,eme
/content/drive/MyDrive/tdp/dataset2/eme_Jorge_6.wav,eme
/content/drive/MyDrive/tdp/dataset2/eme_Leonnela_0.wav,eme
/content/drive/MyDrive/tdp/dataset2/eme_Leonnela_1.wav,eme
/content/drive/MyDrive/tdp/dataset2/eme_Leonnela_2.wav,eme
/content/drive/MyDrive/tdp/dataset2/eme_Leonnela_3.wav,eme
/content/drive/MyDrive/tdp/dataset2/eme_Leonnela_4.wav,eme
/content/drive/MyDrive/tdp/dataset2/eme_Leonnela_5.wav,eme
/content/drive/MyDrive/tdp/dataset2/eme_Leonnela_6.wav,eme
/content/drive/MyDrive/tdp/dataset2/ge_Jorge_0.wav,ge
/content/drive/MyDrive/tdp/dataset2/ge_Jorge_1.wav,ge
/content/drive/MyDrive/tdp/dataset2/ge_Jorge_2.wav,ge
/content/drive/MyDrive/tdp/dataset2/ge_Jorge_3.wav,ge
/content/drive/MyDrive/tdp/dataset2/ge_Jorge_4.wav,ge
/content/drive/MyDrive/tdp/dataset2/ge_Jorge_5.wav,ge
/content/drive/MyDrive/tdp/dataset2/ge_Jorge_6.wav,ge
/content/drive/MyDrive/tdp/dataset2/ge_Leonnela_0.wav,ge
/content/drive/MyDrive/tdp/dataset2/ge_Leonnela_1.wav,ge
/content/drive/MyDrive/tdp/dataset2/ge_Leonnela_2.wav,ge
/content/drive/MyDrive/tdp/dataset2/ge_Leonnela_3.wav,ge
/content/drive/MyDrive/tdp/dataset2/ge_Leonnela_4.wav,ge
/content/drive/MyDrive/tdp/dataset2/ge_Leonnela_5.wav,ge
/content/drive/MyDrive/tdp/dataset2/ge_Leonnela_6.wav,ge
/content/drive/MyDrive/tdp/dataset2/i_Jorge_0.wav,i
/content/drive/MyDrive/tdp/dataset2/i_Jorge_1.wav,i
/content/drive/MyDrive/tdp/dataset2/i_Jorge_2.wav,i
/content/drive/MyDrive/tdp/dataset2/i_Jorge_3.wav,i
/content/drive/MyDrive/tdp/dataset2/i_Jorge_4.wav,i
/content/drive/MyDrive/tdp/dataset2/i_Jorge_5.wav,i
/content/drive/MyDrive/tdp/dataset2/i_Jorge_6.wav,i
/content/drive/MyDrive/tdp/dataset2/i_Leonnela_0.wav,i
/content/drive/MyDrive/tdp/dataset2/i_Leonnela_1.wav,i
/content/drive/MyDrive/tdp/dataset2/i_Leonnela_2.wav,i
/content/drive/MyDrive/tdp/dataset2/i_Leonnela_3.wav,i
/content/drive/MyDrive/tdp/dataset2/i_Leonnela_4.wav,i
/content/drive/MyDrive/tdp/dataset2/i_Leonnela_5.wav,i
/content/drive/MyDrive/tdp/dataset2/i_Leonnela_6.wav,i
/content/drive/MyDrive/tdp/dataset2/jota_Jorge_0.wav,jota
/content/drive/MyDrive/tdp/dataset2/jota_Jorge_1.wav,jota
/content/drive/MyDrive/tdp/dataset2/jota_Jorge_2.wav,jota
/content/drive/MyDrive/tdp/dataset2/jota_Jorge_3.wav,jota
/content/drive/MyDrive/tdp/dataset2/jota_Jorge_4.wav,jota
/content/drive/MyDrive/tdp/dataset2/jota_Jorge_5.wav,jota
/content/drive/MyDrive/tdp/dataset2/jota_Jorge_6.wav,jota
/content/drive/MyDrive/tdp/dataset2/jota_Leonnela_0.wav,jota
/content/drive/MyDrive/tdp/dataset2/jota_Leonnela_1.wav,jota
/content/drive/MyDrive/tdp/dataset2/jota_Leonnela_2.wav,jota
/content/drive/MyDrive/tdp/dataset2/jota_Leonnela_3.wav,jota
/content/drive/MyDrive/tdp/dataset2/jota_Leonnela_4.wav,jota
/content/drive/MyDrive/tdp/dataset2/jota_Leonnela_5.wav,jota
/content/drive/MyDrive/tdp/dataset2/jota_Leonnela_6.wav,jota
/content/drive/MyDrive/tdp/dataset2/ka_Jorge_0.wav,ka
/content/drive/MyDrive/tdp/dataset2/ka_Jorge_1.wav,ka
/content/drive/MyDrive/tdp/dataset2/ka_Jorge_2.wav,ka
/content/drive/MyDrive/tdp/dataset2/ka_Jorge_3.wav,ka
/content/drive/MyDrive/tdp/dataset2/ka_Jorge_4.wav,ka
/content/drive/MyDrive/tdp/dataset2/ka_Jorge_5.wav,ka
/content/drive/MyDrive/tdp/dataset2/ka_Jorge_6.wav,ka
/content/drive/MyDrive/tdp/dataset2/ka_Leonnela_0.wav,ka
/content/drive/MyDrive/tdp/dataset2/ka_Leonnela_1.wav,ka
/content/drive/MyDrive/tdp/dataset2/ka_Leonnela_2.wav,ka
/content/drive/MyDrive/tdp/dataset2/ka_Leonnela_3.wav,ka
/content/drive/MyDrive/tdp/dataset2/ka_Leonnela_4.wav,ka
/content/drive/MyDrive/tdp/dataset2/ka_Leonnela_5.wav,ka
/content/drive/MyDrive/tdp/dataset2/ka_Leonnela_6.wav,ka
/content/drive/MyDrive/tdp/dataset2/memoria_Jorge_0.wav,memoria
/content/drive/MyDrive/tdp/dataset2/memoria_Jorge_1.wav,memoria
/content/drive/MyDrive/tdp/dataset2/memoria_Jorge_2.wav,memoria
/content/drive/MyDrive/tdp/dataset2/memoria_Jorge_3.wav,memoria
/content/drive/MyDrive/tdp/dataset2/memoria_Jorge_4.wav,memoria
/content/drive/MyDrive/tdp/dataset2/memoria_Jorge_5.wav,memoria
/content/drive/MyDrive/tdp/dataset2/memoria_Jorge_6.wav,memoria
/content/drive/MyDrive/tdp/dataset2/memoria_Leonnela_0.wav,memoria
/content/drive/MyDrive/tdp/dataset2/memoria_Leonnela_1.wav,memoria
/content/drive/MyDrive/tdp/dataset2/memoria_Leonnela_2.wav,memoria
/content/drive/MyDrive/tdp/dataset2/memoria_Leonnela_3.wav,memoria
/content/drive/MyDrive/tdp/dataset2/memoria_Leonnela_4.wav,memoria
/content/drive/MyDrive/tdp/dataset2/memoria_Leonnela_5.wav,memoria
/content/drive/MyDrive/tdp/dataset2/memoria_Leonnela_6.wav,memoria
/content/drive/MyDrive/tdp/dataset2/michi_Jorge_0.wav,michi
/content/drive/MyDrive/tdp/dataset2/michi_Jorge_1.wav,michi
/content/drive/MyDrive/tdp/dataset2/michi_Jorge_2.wav,michi
/content/drive/MyDrive/tdp/dataset2/michi_Jorge_3.wav,michi
/content/drive/MyDrive/tdp/dataset2/michi_Jorge_4.wav,michi
/content/drive/MyDrive/tdp/dataset2/michi_Jorge_5.wav,michi
/content/drive/MyDrive/tdp/dataset2/michi_Jorge_6.wav,michi
/content/drive/MyDrive/tdp/dataset2/michi_Leonnela_0.wav,michi
/content/drive/MyDrive/tdp/dataset2/michi_Leonnela_1.wav,michi
/content/drive/MyDrive/tdp/dataset2/michi_Leonnela_2.wav,michi
/content/drive/MyDrive/tdp/dataset2/michi_Leonnela_3.wav,michi
/content/drive/MyDrive/tdp/dataset2/michi_Leonnela_4.wav,michi
/content/drive/MyDrive/tdp/dataset2/michi_Leonnela_5.wav,michi
/content/drive/MyDrive/tdp/dataset2/michi_Leonnela_6.wav,michi
/content/drive/MyDrive/tdp/dataset2/ocho_Jorge_0.wav,ocho
/content/drive/MyDrive/tdp/dataset2/ocho_Jorge_1.wav,ocho
/content/drive/MyDrive/tdp/dataset2/ocho_Jorge_2.wav,ocho
/content/drive/MyDrive/tdp/dataset2/ocho_Jorge_3.wav,ocho
/content/drive/MyDrive/tdp/dataset2/ocho_Jorge_4.wav,ocho
/content/drive/MyDrive/tdp/dataset2/ocho_Jorge_5.wav,ocho
/content/drive/MyDrive/tdp/dataset2/ocho_Jorge_6.wav,ocho
/content/drive/MyDrive/tdp/dataset2/ocho_Leonnela_0.wav,ocho
/content/drive/MyDrive/tdp/dataset2/ocho_Leonnela_1.wav,ocho
/content/drive/MyDrive/tdp/dataset2/ocho_Leonnela_2.wav,ocho
/content/drive/MyDrive/tdp/dataset2/ocho_Leonnela_3.wav,ocho
/content/drive/MyDrive/tdp/dataset2/ocho_Leonnela_4.wav,ocho
/content/drive/MyDrive/tdp/dataset2/ocho_Leonnela_5.wav,ocho
/content/drive/MyDrive/tdp/dataset2/ocho_Leonnela_6.wav,ocho
/content/drive/MyDrive/tdp/dataset2/pausa_Jorge_0.wav,pausa
/content/drive/MyDrive/tdp/dataset2/pausa_Jorge_1.wav,pausa
/content/drive/MyDrive/tdp/dataset2/pausa_Jorge_2.wav,pausa
/content/drive/MyDrive/tdp/dataset2/pausa_Jorge_3.wav,pausa
/content/drive/MyDrive/tdp/dataset2/pausa_Jorge_4.wav,pausa
/content/drive/MyDrive/tdp/dataset2/pausa_Jorge_5.wav,pausa
/content/drive/MyDrive/tdp/dataset2/pausa_Jorge_6.wav,pausa
/content/drive/MyDrive/tdp/dataset2/pausa_Leonnela_0.wav,pausa
/content/drive/MyDrive/tdp/dataset2/pausa_Leonnela_1.wav,pausa
/content/drive/MyDrive/tdp/dataset2/pausa_Leonnela_2.wav,pausa
/content/drive/MyDrive/tdp/dataset2/pausa_Leonnela_3.wav,pausa
/content/drive/MyDrive/tdp/dataset2/pausa_Leonnela_4.wav,pausa
/content/drive/MyDrive/tdp/dataset2/pausa_Leonnela_5.wav,pausa
/content/drive/MyDrive/tdp/dataset2/pausa_Leonnela_6.wav,pausa
/content/drive/MyDrive/tdp/dataset2/reanudar_Jorge_0.wav,reanudar
/content/drive/MyDrive/tdp/dataset2/reanudar_Jorge_1.wav,reanudar
/content/drive/MyDrive/tdp/dataset2/reanudar_Jorge_2.wav,reanudar
/content/drive/MyDrive/tdp/dataset2/reanudar_Jorge_3.wav,reanudar
/content/drive/MyDrive/tdp/dataset2/reanudar_Jorge_4.wav,reanudar
/content/drive/MyDrive/tdp/dataset2/reanudar_Jorge_5.wav,reanudar
/content/drive/MyDrive/tdp/dataset2/reanudar_Jorge_6.wav,reanudar
/content/drive/MyDrive/tdp/dataset2/reanudar_Leonnela_0.wav,reanudar
/content/drive/MyDrive/tdp/dataset2/reanudar_Leonnela_1.wav,reanudar
/content/drive/MyDrive/tdp/dataset2/reanudar_Leonnela_2.wav,reanudar
/content/drive/MyDrive/tdp/dataset2/reanudar_Leonnela_3.wav,reanudar
/content/drive/MyDrive/tdp/dataset2/reanudar_Leonnela_4.wav,reanudar
/content/drive/MyDrive/tdp/dataset2/reanudar_Leonnela_5.wav,reanudar
/content/drive/MyDrive/tdp/dataset2/reanudar_Leonnela_6.wav,reanudar
/content/drive/MyDrive/tdp/dataset2/reiniciar_Jorge_0.wav,reiniciar
/content/drive/MyDrive/tdp/dataset2/reiniciar_Jorge_1.wav,reiniciar
/content/drive/MyDrive/tdp/dataset2/reiniciar_Jorge_2.wav,reiniciar
/content/drive/MyDrive/tdp/dataset2/reiniciar_Jorge_3.wav,reiniciar
/content/drive/MyDrive/tdp/dataset2/reiniciar_Jorge_4.wav,reiniciar
/content/drive/MyDrive/tdp/dataset2/reiniciar_Jorge_5.wav,reiniciar
/content/drive/MyDrive/tdp/dataset2/reiniciar_Jorge_6.wav,reiniciar
/content/drive/MyDrive/tdp/dataset2/reiniciar_Leonnela_0.wav,reiniciar
/content/drive/MyDrive/tdp/dataset2/reiniciar_Leonnela_1.wav,reiniciar
/content/drive/MyDrive/tdp/dataset2/reiniciar_Leonnela_2.wav,reiniciar
/content/drive/MyDrive/tdp/dataset2/reiniciar_Leonnela_3.wav,reiniciar
/content/drive/MyDrive/tdp/dataset2/reiniciar_Leonnela_4.wav,reiniciar
/content/drive/MyDrive/tdp/dataset2/reiniciar_Leonnela_5.wav,reiniciar
/content/drive/MyDrive/tdp/dataset2/reiniciar_Leonnela_6.wav,reiniciar
/content/drive/MyDrive/tdp/dataset2/salir_Jorge_0.wav,salir
/content/drive/MyDrive/tdp/dataset2/salir_Jorge_1.wav,salir
/content/drive/MyDrive/tdp/dataset2/salir_Jorge_2.wav,salir
/content/drive/MyDrive/tdp/dataset2/salir_Jorge_3.wav,salir
/content/drive/MyDrive/tdp/dataset2/salir_Jorge_4.wav,salir
/content/drive/MyDrive/tdp/dataset2/salir_Jorge_5.wav,salir
/content/drive/MyDrive/tdp/dataset2/salir_Jorge_6.wav,salir
/content/drive/MyDrive/tdp/dataset2/salir_Leonnela_0.wav,salir
/content/drive/MyDrive/tdp/dataset2/salir_Leonnela_1.wav,salir
/content/drive/MyDrive/tdp/dataset2/salir_Leonnela_2.wav,salir
/content/drive/MyDrive/tdp/dataset2/salir_Leonnela_3.wav,salir
/content/drive/MyDrive/tdp/dataset2/salir_Leonnela_4.wav,salir
/content/drive/MyDrive/tdp/dataset2/salir_Leonnela_5.wav,salir
/content/drive/MyDrive/tdp/dataset2/salir_Leonnela_6.wav,salir
/content/drive/MyDrive/tdp/dataset2/seis_Jorge_0.wav,seis
/content/drive/MyDrive/tdp/dataset2/seis_Jorge_1.wav,seis
/content/drive/MyDrive/tdp/dataset2/seis_Jorge_2.wav,seis
/content/drive/MyDrive/tdp/dataset2/seis_Jorge_3.wav,seis
/content/drive/MyDrive/tdp/dataset2/seis_Jorge_4.wav,seis
/content/drive/MyDrive/tdp/dataset2/seis_Jorge_5.wav,seis
/content/drive/MyDrive/tdp/dataset2/seis_Jorge_6.wav,seis
/content/drive/MyDrive/tdp/dataset2/seis_Leonnela_0.wav,seis
/content/drive/MyDrive/tdp/dataset2/seis_Leonnela_1.wav,seis
/content/drive/MyDrive/tdp/dataset2/seis_Leonnela_2.wav,seis
/content/drive/MyDrive/tdp/dataset2/seis_Leonnela_3.wav,seis
/content/drive/MyDrive/tdp/dataset2/seis_Leonnela_4.wav,seis
/content/drive/MyDrive/tdp/dataset2/seis_Leonnela_5.wav,seis
/content/drive/MyDrive/tdp/dataset2/seis_Leonnela_6.wav,seis
/content/drive/MyDrive/tdp/dataset2/siete_Jorge_0.wav,siete
/content/drive/MyDrive/tdp/dataset2/siete_Jorge_1.wav,siete
/content/drive/MyDrive/tdp/dataset2/siete_Jorge_2.wav,siete
/content/drive/MyDrive/tdp/dataset2/siete_Jorge_3.wav,siete
/content/drive/MyDrive/tdp/dataset2/siete_Jorge_4.wav,siete
/content/drive/MyDrive/tdp/dataset2/siete_Jorge_5.wav,siete
/content/drive/MyDrive/tdp/dataset2/siete_Jorge_6.wav,siete
/content/drive/MyDrive/tdp/dataset2/siete_Leonnela_0.wav,siete
/content/drive/MyDrive/tdp/dataset2/siete_Leonnela_1.wav,siete
/content/drive/MyDrive/tdp/dataset2/siete_Leonnela_2.wav,siete
/content/drive/MyDrive/tdp/dataset2/siete_Leonnela_3.wav,siete
/content/drive/MyDrive/tdp/dataset2/siete_Leonnela_4.wav,siete
/content/drive/MyDrive/tdp/dataset2/siete_Leonnela_5.wav,siete
/content/drive/MyDrive/tdp/dataset2/siete_Leonnela_6.wav,siete
/content/drive/MyDrive/tdp/dataset2/tres_Jorge_0.wav,tres
/content/drive/MyDrive/tdp/dataset2/tres_Jorge_1.wav,tres
/content/drive/MyDrive/tdp/dataset2/tres_Jorge_2.wav,tres
/content/drive/MyDrive/tdp/dataset2/tres_Jorge_3.wav,tres
/content/drive/MyDrive/tdp/dataset2/tres_Jorge_4.wav,tres
/content/drive/MyDrive/tdp/dataset2/tres_Jorge_5.wav,tres
/content/drive/MyDrive/tdp/dataset2/tres_Jorge_6.wav,tres
/content/drive/MyDrive/tdp/dataset2/tres_Leonnela_0.wav,tres
/content/drive/MyDrive/tdp/dataset2/tres_Leonnela_1.wav,tres
/content/drive/MyDrive/tdp/dataset2/tres_Leonnela_2.wav,tres
/content/drive/MyDrive/tdp/dataset2/tres_Leonnela_3.wav,tres
/content/drive/MyDrive/tdp/dataset2/tres_Leonnela_4.wav,tres
/content/drive/MyDrive/tdp/dataset2/tres_Leonnela_5.wav,tres
/content/drive/MyDrive/tdp/dataset2/tres_Leonnela_6.wav,tres
/content/drive/MyDrive/tdp/dataset2/uno_Jorge_0.wav,uno
