file,text
/content/drive/MyDrive/tdp/dataset2/a_Pedro_1.wav,a
/content/drive/MyDrive/tdp/dataset2/a_Pedro_2.wav,a
/content/drive/MyDrive/tdp/dataset2/a_Pedro_3.wav,a
/content/drive/MyDrive/tdp/dataset2/a_Pedro_4.wav,a
/content/drive/MyDrive/tdp/dataset2/a_Pedro_5.wav,a
/content/drive/MyDrive/tdp/dataset2/a_Pedro_6.wav,a
/content/drive/MyDrive/tdp/dataset2/a_Steffi_0.wav,a
/content/drive/MyDrive/tdp/dataset2/a_Steffi_1.wav,a
/content/drive/MyDrive/tdp/dataset2/a_Steffi_2.wav,a
/content/drive/MyDrive/tdp/dataset2/a_Steffi_3.wav,a
/content/drive/MyDrive/tdp/dataset2/a_Steffi_4.wav,a
/content/drive/MyDrive/tdp/dataset2/a_Steffi_5.wav,a
/content/drive/MyDrive/tdp/dataset2/a_Steffi_6.wav,a
/content/drive/MyDrive/tdp/dataset2/ache_Alessandro_0.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Alessandro_1.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Alessandro_2.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Alessandro_3.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Alessandro_4.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Alessandro_5.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Alessandro_6.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Erikc_0.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Erikc_1.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Erikc_2.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Erikc_3.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Erikc_4.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Erikc_5.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Erikc_6.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Flor_0.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Flor_1.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Flor_2.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Flor_3.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Flor_4.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Flor_5.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Flor_6.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Jack_0.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Jack_1.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Jack_2.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Jack_3.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Jack_4.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Jack_5.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Jack_6.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Jorge_0.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Jorge_1.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Jorge_2.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Jorge_3.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Jorge_4.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Jorge_5.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Jorge_6.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Leonnela_0.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Leonnela_1.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Leonnela_2.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Leonnela_3.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Leonnela_4.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Leonnela_5.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Leonnela_6.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Pedro_0.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Pedro_1.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Pedro_2.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Pedro_3.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Pedro_4.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Pedro_5.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Pedro_6.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Steffi_0.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Steffi_1.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Steffi_2.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Steffi_3.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Steffi_4.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Steffi_5.wav,ache
/content/drive/MyDrive/tdp/dataset2/ache_Steffi_6.wav,ache
/content/drive/MyDrive/tdp/dataset2/be_Alessandro_0.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Alessandro_1.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Alessandro_2.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Alessandro_3.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Alessandro_4.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Alessandro_5.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Alessandro_6.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Erikc_0.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Erikc_1.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Erikc_2.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Erikc_3.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Erikc_4.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Erikc_5.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Erikc_6.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Flor_0.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Flor_1.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Flor_2.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Flor_3.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Flor_4.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Flor_5.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Flor_6.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Jack_0.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Jack_1.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Jack_2.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Jack_3.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Jack_4.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Jack_5.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Jack_6.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Jorge_0.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Jorge_1.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Jorge_2.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Jorge_3.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Jorge_4.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Jorge_5.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Jorge_6.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Leonnela_0.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Leonnela_1.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Leonnela_2.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Leonnela_3.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Leonnela_4.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Leonnela_5.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Leonnela_6.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Pedro_0.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Pedro_1.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Pedro_2.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Pedro_3.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Pedro_4.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Pedro_5.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Pedro_6.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Steffi_0.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Steffi_1.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Steffi_2.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Steffi_3.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Steffi_4.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Steffi_5.wav,be
/content/drive/MyDrive/tdp/dataset2/be_Steffi_6.wav,be
/content/drive/MyDrive/tdp/dataset2/ce_Alessandro_0.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Alessandro_1.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Alessandro_2.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Alessandro_3.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Alessandro_4.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Alessandro_5.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Alessandro_6.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Erikc_0.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Erikc_1.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Erikc_2.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Erikc_3.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Erikc_4.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Erikc_5.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Erikc_6.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Flor_0.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Flor_1.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Flor_2.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Flor_3.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Flor_4.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Flor_5.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Flor_6.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jack_0.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jack_1.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jack_2.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jack_3.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jack_4.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jack_5.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jack_6.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jorge_0.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jorge_1.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jorge_2.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jorge_3.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jorge_4.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jorge_5.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Jorge_6.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Leonnela_0.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Leonnela_1.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Leonnela_2.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Leonnela_3.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Leonnela_4.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Leonnela_5.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Leonnela_6.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Pedro_0.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Pedro_1.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Pedro_2.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Pedro_3.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Pedro_4.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Pedro_5.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Pedro_6.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Steffi_0.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Steffi_1.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Steffi_2.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Steffi_3.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Steffi_4.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Steffi_5.wav,ce
/content/drive/MyDrive/tdp/dataset2/ce_Steffi_6.wav,ce
/content/drive/MyDrive/tdp/dataset2/cerrar_Alessandro_0.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Alessandro_1.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Alessandro_2.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Alessandro_3.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Alessandro_4.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Alessandro_5.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Alessandro_6.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Erikc_0.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Erikc_1.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Erikc_2.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Erikc_3.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Erikc_4.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Erikc_5.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Erikc_6.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Flor_0.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Flor_1.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Flor_2.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Flor_3.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Flor_4.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Flor_5.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Flor_6.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jack_0.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jack_1.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jack_2.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jack_3.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jack_4.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jack_5.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jack_6.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jorge_0.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jorge_1.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jorge_2.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jorge_3.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jorge_4.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jorge_5.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Jorge_6.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Leonnela_0.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Leonnela_1.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Leonnela_2.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Leonnela_3.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Leonnela_4.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Leonnela_5.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Leonnela_6.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Pedro_0.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Pedro_1.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Pedro_2.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Pedro_3.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Pedro_4.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Pedro_5.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Pedro_6.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Steffi_0.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Steffi_1.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Steffi_2.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Steffi_3.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Steffi_4.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Steffi_5.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cerrar_Steffi_6.wav,cerrar
/content/drive/MyDrive/tdp/dataset2/cinco_Alessandro_0.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Alessandro_1.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Alessandro_2.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Alessandro_3.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Alessandro_4.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Alessandro_5.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Alessandro_6.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Erikc_0.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Erikc_1.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Erikc_2.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Erikc_3.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Erikc_4.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Erikc_5.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Erikc_6.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Flor_0.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Flor_1.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Flor_2.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Flor_3.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Flor_4.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Flor_5.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Flor_6.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jack_0.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jack_1.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jack_2.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jack_3.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jack_4.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jack_5.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jack_6.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jorge_0.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jorge_1.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jorge_2.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jorge_3.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jorge_4.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jorge_5.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Jorge_6.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Leonnela_0.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Leonnela_1.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Leonnela_2.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Leonnela_3.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Leonnela_4.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Leonnela_5.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Leonnela_6.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Pedro_0.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Pedro_1.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Pedro_2.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Pedro_3.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Pedro_4.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Pedro_5.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Pedro_6.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Steffi_0.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Steffi_1.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Steffi_2.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Steffi_3.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Steffi_4.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Steffi_5.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cinco_Steffi_6.wav,cinco
/content/drive/MyDrive/tdp/dataset2/cuatro_Alessandro_0.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Alessandro_1.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Alessandro_2.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Alessandro_3.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Alessandro_4.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Alessandro_5.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Alessandro_6.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Erikc_0.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Erikc_1.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Erikc_2.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Erikc_3.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Erikc_4.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Erikc_5.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Erikc_6.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Flor_0.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Flor_1.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Flor_2.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Flor_3.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Flor_4.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Flor_5.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Flor_6.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jack_0.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jack_1.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jack_2.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jack_3.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jack_4.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jack_5.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jack_6.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jorge_0.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jorge_1.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jorge_2.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jorge_3.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jorge_4.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jorge_5.wav,cuatro
/content/drive/MyDrive/tdp/dataset2/cuatro_Jorge_6.wav,cuatro
